,BIC,FSV,LLR,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,PER_prob,SE_prob,linear_prob,pval,qval,max_ll_null
18,651.6285404966327,0.2023695585337707,,4,FTL,25.753309968189143,4.9712249353321525,-314.7396017142793,-6.058002767971957,6.909721130731585,PER,254,0.008073877878824796,0.3099410374123454,0.0009999275207519531,0.8322842670236082,0.1676973087461472,1.842423026902865e-05,0.00015680824088737388,0.02117237935814729,-329.8292499073134
19,650.6880529862813,0.15493697329585923,,4,THBS2,25.753309968189143,6.879247128878924,-314.26935795910356,-2.5577157953585217,0.971650234917524,PER,254,0.00437515906065073,0.24108770111619213,0.003000020980834961,0.9418824236199208,0.05811614747761165,1.4289025148249118e-06,0.00033316271165939604,0.03722806093559562,-328.5361662766297
20,451.1005672953489,0.40715984620357426,,4,LRRC15,25.753309968189143,1.8364518573928728,-214.4756151136374,-2.0345232560182733,2.2170343737294873,PER,254,0.007097805713542625,0.1405193147240112,0.0009999275207519531,0.6419761269171531,0.3580238730828662,3.2241224914341283e-18,4.472124448540171e-09,6.4408530113308565e-06,-249.1741550829383
21,591.4629121924645,0.1524470312873655,,4,ANTXR1,25.753309968189143,7.0122074549016835,-284.6567875621952,-4.034943524321011,2.2127253443784762,PER,254,0.004127365551874475,0.2327797690638242,0.0019998550415039062,0.9433305358327266,0.056662822399792145,6.641767491770521e-06,0.000269176852815356,0.03171882151084222,-299.33648780751065
22,677.9252681938099,0.13013989967246947,,4,NDUFA3,25.753309968189143,8.430354187893597,-327.88796556286786,-4.316472268615208,2.1269176141461656,PER,254,0.0027369714544937633,0.19500804179180758,0.0010001659393310547,0.9555072027618376,0.04385086515812616,0.0006419320800000038,0.0001920876452562448,0.024898400578114446,-343.33563194657364
23,544.3136919017034,0.14971142047725403,,4,COL10A1,43.38348413855208,3.9996912230403603,-261.0821774168146,-2.1680452367994474,0.382380317254325,PER,254,0.005604126617429936,0.32443560599999144,0.0009999275207519531,0.7204916429094699,0.2767168264418578,0.0027915306487017555,0.00025975524296584235,0.03117543943817822,-274.90100145353694
24,706.5111311790088,0.4142778410677518,,4,SPARC,43.38348413855208,0.9956690333331158,-342.1808970554673,-5.017577177587383,6.086132762500213,PER,254,0.014654973800540344,0.28772980867841835,0.0,0.8056535518133207,0.19434644818145833,5.277434341081456e-12,1.147143979807197e-08,1.4869280266260889e-05,-375.46632732954765
25,635.614115290595,0.18166255692217967,,4,VCAN,43.38348413855208,3.172356968089022,-306.73238911126043,-4.109627784882684,1.3999511779870728,PER,254,0.010633899247175966,0.46998985439965013,0.0,0.6958155460479569,0.29743217646331127,0.0067522774887012384,0.0002923983841043309,0.033839891560360165,-320.27581051136747
26,640.8312641129166,0.2524544477219079,,4,COL6A1,43.38348413855208,2.085305484476289,-309.34096352242125,-3.1330499192459236,1.3265935753273455,PER,254,0.008234880477514618,0.24308174641808364,0.0009999275207519531,0.8344073737338376,0.16559051853155976,2.1077345460463025e-06,7.5544116129311325e-06,0.002128701811452464,-330.1970174740335
27,594.8963573086378,0.69640894242403,13.870052136764286,4,C4B,0.6689496778025423,0.4331267923385127,-286.37351012028176,-5.836434215049447,11.777544045381253,SE,254,0.004541337193344517,0.11122660230054356,0.0009999275207519533,1.1563192508865646e-05,0.9999884362365622,5.709606077278661e-10,0.00019589526116170489,0.025140538368099197,-300.24356225704605
28,588.2084289091265,0.807837398383668,25.5955569762038,4,CXCL10,0.6689496778025423,0.23633896449187156,-283.0295459205262,-2.494065392855464,2.7304525425276425,SE,254,0.0030770469261900443,0.1262595735941065,0.0019998550415039067,3.1030350212749733e-13,0.9999999999996589,1.4916690268887066e-20,4.210076769428639e-07,0.00022737922952222508,-308.62510289673
29,517.8725952248855,0.8870570044433674,27.97849876578323,4,PIP,0.6689496778025423,0.12650223131769453,-247.86162907840568,-3.653898718905882,5.418492889558097,SE,254,0.006272135754996212,0.5562765311873612,0.003999948501586914,6.998045841104539e-13,0.9999999999993179,2.6637701022220757e-16,1.2267092674989044e-07,9.353297367835764e-05,-275.84012784418894
30,653.031916075906,0.6776071302817807,11.995613217161178,4,IDI1,0.6689496778025423,0.472713357069164,-315.44128950391587,-5.960041494467499,12.196534020269114,SE,254,0.005850781190542927,0.1358930636566231,0.0009999275207519533,0.0018661093585769237,0.9981338723804565,1.82609396191536e-08,0.0005332592661897452,0.04800074033577414,-327.4369027210771
31,-68.1360448873715,0.9172102372006821,12.113063169908912,4,HES6,0.6689496778025423,0.08968052834062556,45.142690977722815,-1.4568750346987158,0.8495466951900723,SE,254,0.03251584062798706,4.784294389261039,0.0019998550415039067,1.599901014563415e-10,0.9999999921766687,7.663334570727762e-09,0.0005006981719637427,0.046028721312014416,33.02962780781391
32,253.000695859249,0.7055440074579739,16.64315458392832,4,DAPP1,0.6689496778025423,0.41465480551765344,-115.42567939558742,-1.7755501949652823,1.170822454188497,SE,254,0.0034740723151941875,0.08755069892765449,0.0009999275207519533,3.0373084807305883e-11,0.9999999999687361,8.904927287020775e-13,4.5112822023907206e-05,0.009136756235529456,-132.06883397951574
33,169.7871384344015,0.9999543074997084,21.16610787475768,4,CIZ1,0.6689496778025423,4.5399929762484854e-05,-73.81890068316369,-1.9045675989456536,1.5593969506819436,SE,254,0.10629830776127384,36871843.333231896,0.002000093460083008,5.776079499669517e-17,1.0,1.0496464824181893e-16,4.211465902459467e-06,0.0014365531849389367,-94.98500855792135
34,37.71134087160647,0.7802642859624664,12.853177581667323,4,MMP10,0.6689496778025423,0.2798010459142664,-7.781001901766161,-1.3121045768742736,0.6611750002435898,SE,254,0.012143956582089385,0.4209056360809511,0.0019998550415039067,3.2676383188943183e-06,0.9999967306176256,1.7440589772172384e-09,0.0003369066568930101,0.03732465031322391,-20.634179483433485
35,216.69493499890842,0.6765314797332799,13.745816402918706,4,TFF1,0.6689496778025423,0.4750446435185152,-97.27279896541712,-1.893020268408732,1.2704726602169467,SE,254,0.004982206267986795,0.1153937470628671,0.002000093460083008,1.7699920078562747e-07,0.9999998122787196,1.072207313411761e-08,0.00020928642870587927,0.02633757950374377,-111.01861536833582
36,-118.60576970425541,0.9999543074997082,16.68724848476532,4,SNCA,0.6689496778025423,4.5399929762484854e-05,70.37755338616478,-1.3764842419557823,0.7879098261043638,SE,254,0.005152879112995565,1787386.41631202,0.0019998550415039067,8.312057641110697e-13,0.9999999999983515,8.153252701192529e-13,4.4076270928283805e-05,0.009068517837657377,53.69030490139946
37,-108.60604750556645,0.9366286785904828,31.588363500618016,4,GRB14,0.6689496778025423,0.06722266487592947,65.37769228682029,-1.4980606083740309,0.8980615533231538,SE,254,0.005396365861959711,1.2566750173427756,0.0009999275207519533,1.8663133870778993e-22,1.0,2.1055504227763987e-24,1.905681057401409e-08,2.058453155503089e-05,33.78932878620228
38,-243.85044613487844,0.992982680667206,18.690465938862843,4,PRR11,0.6689496778025423,0.007021339610818651,132.9998916014763,-1.1562653093862647,0.5500532552095231,SE,254,0.4886287347359393,7397.378684322599,0.0009999275207519533,3.400396646228494e-14,0.9999999999999432,1.4837418119598187e-14,1.5374932721523568e-05,0.0040671403660487455,114.30942566261344
39,-172.45182890454814,0.5755010620922861,15.205104090600884,4,PARK2,0.6689496778025423,0.7328597865356538,97.30058298631116,-1.3805616699282497,0.5923052369264917,SE,254,0.0016849666630829824,0.03272968854617813,0.0019998550415039067,6.244158778709389e-11,0.999999999921755,1.5801749213032452e-11,9.64423980372997e-05,0.015626079541993486,82.09547889571027
40,332.7973256754682,0.719191614442568,15.79195846875561,4,CCL21,0.6689496778025423,0.3879322370704708,-155.32399430369702,-1.7222110645496478,1.163400658874929,SE,254,0.005368672501633897,0.14170786075476938,0.0009999275207519533,2.756080920261651e-09,0.9999999972390583,4.886185188921212e-12,7.070237105732957e-05,0.013092059052072941,-171.11595277245263
41,174.3584602724845,0.7883038532748291,13.812936097537515,4,ACTA1,0.6689496778025423,0.2668146777617763,-76.1045616022052,-1.4206251108718593,0.8096578870869867,SE,254,0.006763841764633264,0.2453841216289782,0.0009999275207519533,3.866551502971777e-05,0.9999613289961033,5.488875225487025e-09,0.00020194102983661644,0.025662349301394338,-89.9174976997427
42,58.746348948672846,0.9749956923920056,21.250604679863784,4,NRF1,0.6689496778025423,0.02548018338232664,-18.29850594029935,-1.409888037273156,0.8556148924448048,SE,254,0.053269145943926864,68.3780786355694,0.0009999275207519533,1.0538867175834702e-16,1.0,8.864414821299578e-17,4.029832232466113e-06,0.0014117482539790743,-39.549110620163134
43,-239.93843855827708,0.8017728684163903,15.066771816073613,4,GALNT12,0.6689496778025423,0.24564173375063866,131.04388781317562,-1.2814874358577082,0.6045139669282164,SE,254,0.008399764412087155,0.3310804559120205,0.0009999275207519533,4.4517831493377305e-11,0.9999999999346301,2.0838144701814835e-11,0.00010377403387185068,0.01640389057374303,115.97711599710199
44,-259.19138947747285,0.9586986224741291,24.770005375254268,4,GAB3,0.6689496778025423,0.04280286573213843,140.6703632727735,-1.278142028881728,0.6539278845412162,SE,254,0.012370832794334085,6.215209949600549,0.002000093460083008,2.7856201661205897e-19,1.0,7.775663511515854e-20,6.459486736609675e-07,0.00032203025799974863,115.90035789751923
45,-113.28424168117891,0.8017869190927912,13.982399144119086,4,LRP8,0.6689496778025423,0.2456200178761697,67.71678937462653,-1.3770755222086517,0.7075146780468339,SE,254,0.0071231954339165985,0.2807894743312889,0.0029997825622558594,3.3025221017336506e-11,0.9999999997846913,1.8227755557853173e-10,0.00018452999613582927,0.02440691642767979,53.734390230507444
46,-256.19669719068054,0.9999543074997084,22.092229224493426,4,FCRL3,0.6689496778025423,4.5399929762484854e-05,139.17301712937734,-1.2589966117050284,0.6483083372845397,SE,254,0.0040536243147660965,1406086.3602975188,0.0009999275207519533,8.913061704633054e-19,1.0,1.646737116732351e-17,2.598595439384788e-06,0.0010525935651658003,117.08078790488392
47,-133.73169295834714,0.7803993666075453,22.55782621273894,4,SYT13,0.6689496778025423,0.2795806391585643,77.94051501321064,-1.4178199304064516,0.7356295708145704,SE,254,0.0027044554889560576,0.09380541327322714,0.0009999275207519533,2.1635657414621015e-17,1.0,6.489509703490973e-18,2.0391213386705687e-06,0.0008810363597282636,55.382688800471705
48,-239.3718302234981,0.9370548060351044,12.393543592424836,4,VWDE,0.6689496778025423,0.06674027578789699,130.76058364578614,-1.3113899615466744,0.6815993108515989,SE,254,0.2216168428553096,52.22273606935008,0.0009999275207519533,9.008339644226432e-10,0.999999982312204,1.6786967506060396e-08,0.0004308208871196539,0.04262824686141187,118.36704005336132
49,-235.21307904783657,0.9999543074997082,13.158670858249565,4,DNASE1L3,0.6689496778025423,4.5399929762484854e-05,128.68120805795536,-1.2554453528447114,0.6469268760453503,SE,254,0.1113768417793566,38633441.56203697,0.0009999275207519533,6.299033937249856e-11,0.9999999989903188,9.46704572290573e-10,0.00028619181700662017,0.03341998497333164,115.5225371997058
50,432.4316333669602,0.4717650210364691,26.458735598176897,4,RPL13,1.1268985529348945,1.0930932462427492,-205.141148149443,-2.9334257906454786,1.2862936693049585,SE,254,0.00047488428511039885,0.008939765656363721,0.0009999275207519533,2.763851928490919e-13,0.9999999999997158,6.094508750759848e-20,2.692281935168239e-07,0.0001583177499310782,-231.59988374761988
51,635.8725160607098,0.3659845865800617,16.688856638467712,4,KRT17,1.1268985529348945,1.6911915981849734,-306.8615894963179,-2.616960145362955,1.0925765251831203,SE,254,0.0006811205126216756,0.01435838668813492,0.0010001659393310547,1.741134611900081e-09,0.9999999982580903,8.127071623136736e-13,4.4038922680234016e-05,0.009068517837657377,-323.5504461347856
52,553.3648263530436,0.3229567645911524,15.286732161395378,4,AGR3,1.1268985529348945,2.0465756822470107,-265.6077446424847,-4.375357239132175,2.3558717021224798,SE,254,0.0007203828689959866,0.0167072318276127,0.0009999275207519533,0.0017391968532212366,0.9982553263051547,5.476841581129273e-06,9.236297977210928e-05,0.015269432188566303,-280.8944768038801
53,626.2843889227843,0.314345533816111,14.324368791023344,4,MAFB,1.1268985529348945,2.129383118714401,-302.06752592735506,-2.969385087345924,1.217438298551454,SE,254,0.0007510878012049982,0.017829692194695008,0.002000093460083008,7.674714246466489e-06,0.9999922994470352,2.583874528292132e-08,0.00015386020894514463,0.02099301082470489,-316.39189471837835
54,572.5172417505707,0.3062955556646457,12.81268757895998,4,MT2A,1.1268985529348945,2.211004230080308,-275.1839523412483,-5.113734686399859,3.099139721046284,SE,254,0.0007893188155204447,0.01917620959454637,0.0009999275207519533,0.15481699889730147,0.8451598132510458,2.3187851663368552e-05,0.00034427666082892383,0.03750011829970177,-287.99663992020834
55,572.7971688969071,0.3807830595313363,19.44010028239086,4,SQLE,1.1268985529348945,1.5875265675561014,-275.3239159144165,-5.332595548205831,3.665196176273751,SE,254,0.0006830089562293272,0.014034973558394895,0.0009999275207519533,1.3094965843616276e-05,0.9999869050242497,9.865319465233284e-12,1.0380448794533592e-05,0.002862795261164775,-294.76401619680735
56,479.40061168945886,0.417550130537944,20.6339483450584,4,SAA1,1.1268985529348945,1.3617761393069925,-228.62563731069235,-2.4551913987711456,0.9270273089989844,SE,254,0.0006372737365002371,0.012467201619339906,0.0009999275207519533,8.267488679214225e-11,0.9999999999173497,1.0638477254847725e-15,5.560138956139937e-06,0.0017159647892734731,-249.25958565575073
57,566.0969110712774,0.316325732948052,13.914773089349241,4,CRACR2B,1.1268985529348945,2.1099419289101253,-271.9737870016017,-3.0051799357642013,1.1985619768142324,SE,254,0.0007156041151650718,0.01689439201372306,0.0019998550415039067,5.8061714507791e-06,0.9999941549279195,3.89005969832552e-08,0.00019128905155874065,0.024898400578114446,-285.88856009095093
58,54.495717439771994,0.3535263941785069,18.06942046687571,4,SEMA3D,1.1268985529348945,1.7851912373402925,-16.173190185848924,-1.2713251966302148,0.2173183243217246,SE,254,0.0005713375878730806,0.01234006206406885,0.0019998550415039067,1.3732599924904336e-09,0.9999999986266559,8.618572193580669e-14,2.129949084306304e-05,0.005209132081278927,-34.24261065272464
59,172.39534458275597,0.33930818649951805,14.426939449124289,4,ALDH1A3,1.1268985529348945,1.9009048529026915,-75.12300375734091,-1.7097986431453038,0.38019521606233225,SE,254,0.0006553395501773391,0.014599652623244681,0.0009999275207519533,7.0438298710683585e-09,0.9999999928812429,7.492217451641795e-11,0.0001457030170844975,0.020528288124448443,-89.5499432064652
60,543.5280342090288,0.33825612426939355,13.492317911165571,4,SPINT1,1.1268985529348945,1.9098534965665843,-260.6893485704773,-3.2834858251833343,1.4253478330935578,SE,254,0.0009825077703717515,0.02194168941443081,0.0009999275207519533,0.0008149605791328955,0.9991850359178849,3.5029328712028168e-09,0.00023954211197951827,0.02923950268822141,-274.18166648164294
61,534.180170132199,0.3247030904081476,12.83648410791807,4,IRF1,1.1268985529348945,2.0303183134192344,-256.01541653206243,-2.9119525997514795,1.1294783105870216,SE,254,0.0008740019155222253,0.020178165287513063,0.002000093460083008,3.072635193559673e-07,0.9999996909331708,1.8032759750763293e-09,0.00033992573598906617,0.03733997788042606,-268.8519006399805
62,570.7890252779857,0.3887147683346879,17.194650913801127,4,CXCL9,1.1268985529348945,1.5352130535556343,-274.31984410495585,-2.76815246986879,1.1628397888530069,SE,254,0.000921654485989008,0.018707529431543288,0.0009999275207519533,1.6495373851645875e-10,0.9999999998346993,2.9553352591730303e-13,3.3738500703539565e-05,0.00741217705286915,-291.51449501875686
63,134.50489455149028,0.3312335148193967,12.118219536112122,4,MAOA,1.1268985529348945,1.971042639046385,-56.17777874170807,-1.7080557726972914,0.36995788171840205,SE,254,0.0010004642228102322,0.022720925416613264,0.0009999275207519533,5.468864633644967e-07,0.9999991426926991,3.104208400319217e-07,0.0004993155525041537,0.046028721312014416,-68.29599827782019
64,255.16245304460014,0.2941727889453464,12.206146686811847,4,FGD3,1.1268985529348945,2.3423494725881104,-116.506557988263,-1.7016071309452816,0.36650595271633374,SE,254,0.0008208212664222312,0.020704602730460733,0.0009999275207519533,0.29928920932490244,0.7007107862174516,4.4576428466748965e-09,0.0004763231567825876,0.04539779969276397,-128.71270467507486
65,276.0895692635162,0.3224745479308177,14.589915747108677,4,DGAT2,1.1268985529348945,2.051095887696769,-126.97011609772102,-2.011742612744472,0.5189971860728854,SE,254,0.0006301890246912401,0.014633932990764157,0.0009999275207519533,1.2181198922972116e-06,0.9999987818260395,5.408171611773131e-11,0.00013362772216218846,0.019908994651336626,-141.5600318448297
66,84.60741863817174,0.28117760261420793,12.533179440234447,4,SPOCK2,1.1268985529348945,2.495724651104946,-31.229040785048795,-1.4510771599675394,0.2509460038737136,SE,254,0.000577766954695014,0.015230339084212416,0.0010001659393310547,8.884916429715966e-07,0.9999991082007822,3.307569932083912e-09,0.0003997889496790696,0.041127494966191266,-43.76222022528325
67,567.80606441952,0.2010493136301877,12.243982379377258,4,GAPDH,1.8983495930191672,3.7030756947500336,-272.8283636757229,-5.594956382930738,1.6441732039101775,SE,254,0.0008727707549137589,0.033784173812927185,0.002000093460083008,0.11782280511996004,0.882177189677016,5.20305749842071e-09,0.0004667610232241825,0.04481597320764337,-285.0723460551002
68,617.3282426806923,0.2913127515588787,27.833336874617263,4,CLDN7,1.8983495930191672,2.2669416062302683,-297.58945280630905,-4.773767298021473,1.4362500001152445,SE,254,0.0006887066972915168,0.017535294128343495,0.0019998550415039067,2.5159922530960386e-06,0.9999974840077176,3.48740760983965e-15,1.322279795656911e-07,9.521883728502713e-05,-325.4227896809263
69,711.1033226020987,0.3678165918121467,30.26198836272613,4,POSTN,1.8983495930191672,1.6016107965920623,-344.4769927670124,-6.582498242173566,2.8592681067996715,SE,254,0.0011472128815717205,0.024102911174744085,0.0009999275207519533,0.4757612335440259,0.52423773741562,1.0290403647368504e-06,3.7745101488795285e-08,3.494657182126889e-05,-374.7389811297385
70,607.4186800342227,0.19442679729921886,11.88123857181722,4,TAP1,1.8983495930191672,3.860949301546469,-292.6346714830742,-3.9794813928329935,0.8973376442184251,SE,254,0.000900430221517732,0.036388501748607936,0.002000093460083008,0.0001386988408249086,0.9998612889772324,1.2181979023599643e-08,0.0005670222161717753,0.04999824466679287,-304.51591005489144
71,617.6786801516304,0.2424479023929017,18.651585318217546,4,TFF3,1.8983495930191672,2.9116507746624865,-297.7646715417781,-3.940702141024472,0.9709794944405592,SE,254,0.0008707348762520119,0.026890213671551068,0.0009999275207519533,4.899200501190945e-05,0.9999510079341729,6.082059896470996e-11,1.5691674314366463e-05,0.004067909649256364,-316.4162568599957
72,551.8661599129265,0.2443765918127169,15.623740266240357,4,HLA-B,1.8983495930191672,2.881316789250429,-264.8584114224262,-7.099387638937426,2.7206108474134707,SE,254,0.0009947511780494162,0.030446175804777757,0.0009999275207519533,4.640079735104493e-05,0.9999535991816453,2.1043346944232894e-11,7.727825893411033e-05,0.01353622692302619,-280.48215168866653
73,685.7244865700178,0.2953786280135146,23.42821051512135,4,HTRA1,1.8983495930191672,2.222910375572792,-331.7875747509719,-4.205930527864844,1.2401277739577372,SE,254,0.0009391805865090401,0.023598280696653685,0.002000093460083008,4.905845392905563e-07,0.999999509402762,1.26631994603449e-11,1.2966305628081543e-06,0.0005795491501765273,-355.21578526609323
74,786.5732316281402,0.4096913094528707,43.41491235224828,4,FN1,1.8983495930191672,1.3426648994233643,-382.2119472800331,-8.199343243553281,4.523429615023353,SE,254,0.0006088984121287482,0.012018118590332492,0.002000093460083008,5.650227465319828e-07,0.9999994349772583,5.125830264804308e-15,4.428002409184728e-11,1.1479153445570491e-07,-425.62685963228137
75,852.5521823306453,0.2312477604849737,15.543987267994055,4,IGLL5,1.8983495930191672,3.0978049445403735,-415.20142263128565,-2.917639637747963,0.8517689295482147,SE,254,0.0008305996654003625,0.02708852499331674,0.0009999275207519533,0.004303180418275058,0.9956968195737822,7.988809945232936e-12,8.060760787731436e-05,0.013931144177409982,-430.74540989927965
76,703.6881368589134,0.2370676715432175,14.529517381992946,4,IGFBP5,1.8983495930191672,2.9988786622776664,-340.7693998954196,-6.177820220582291,2.1830190463189005,SE,254,0.0011694199079609587,0.03705259643443752,0.0010001659393310547,0.000603440658187151,0.9993965592685045,7.331574312953276e-11,0.00013798059029790366,0.0202643002700156,-355.29891727741256
77,635.4859699959887,0.1946210645682929,12.172345192283444,4,CTSK,1.8983495930191672,3.856165216635652,-306.66831646395735,-2.896731451691468,0.5529987448198367,SE,254,0.000841338597259314,0.03395647963488449,0.002000093460083008,0.19635937488086228,0.8036389054304167,1.7196886994150034e-06,0.00048503284372181105,0.045890479710380384,-318.84066165624074
78,685.0024898457123,0.20741822304363214,12.403405254805875,4,LRP1,1.8983495930191672,3.560757384762975,-331.42657638881906,-3.1741445811473765,0.6877960973274259,SE,254,0.0007921248292603617,0.029477519169052963,0.002000093460083008,1.7726502054576904e-05,0.9999799493731598,2.3241247946853867e-06,0.00042855163851451833,0.04262824686141187,-343.82998164362493
79,620.3935655225437,0.2224375035124082,12.616262658209337,4,HLA-DRB1,1.8983495930191672,3.2574105861268885,-299.1221142272348,-3.1891781961976746,0.6708137790159391,SE,254,0.001093876375774412,0.03735843923340672,0.002000093460083008,0.000845751298041306,0.9991542459030764,2.798831850531854e-09,0.0003824051383439775,0.03996544079800561,-311.7383768854441
80,630.850036031469,0.2746286133646419,18.524129375345524,4,ACACA,1.8983495930191672,2.4612733327855136,-304.35034948169744,-6.127430280907303,2.1932108260509398,SE,254,0.0009761258604924496,0.026351272872119202,0.0009999275207519533,0.0002785670938280166,0.9997214329061032,2.0687854475054855e-14,1.6776688923636485e-05,0.004263910624081884,-322.8744788570429
